DATA;ORA;OPEN;HIGH;LOW;CLOSE;N
24/01/2003;00:00;1.0823;1.0861;1.0736;1.0823;0
27/01/2003;00:00;1.0826;1.0913;1.0779;1.0854;0
28/01/2003;00:00;1.0845;1.0862;1.0778;1.0827;0
29/01/2003;00:00;1.0821;1.0899;1.0806;1.0839;0
30/01/2003;00:00;1.0815;1.0852;1.0726;1.0815;0
31/01/2003;00:00;1.0813;1.0838;1.072;1.077;0
03/02/2003;00:00;1.0768;1.0802;1.0688;1.0784;0
04/02/2003;00:00;1.0783;1.0912;1.0761;1.0887;0
05/02/2003;00:00;1.0888;1.0942;1.0734;1.078;0
06/02/2003;00:00;1.078;1.0864;1.0764;1.0829;0
07/02/2003;00:00;1.0821;1.0837;1.0731;1.0824;0
10/02/2003;00:00;1.0813;1.0827;1.073;1.073;0
11/02/2003;00:00;1.073;1.0762;1.0666;1.0734;0
12/02/2003;00:00;1.0732;1.0769;1.0704;1.0704;0
13/02/2003;00:00;1.0705;1.0858;1.0705;1.0827;0
14/02/2003;00:00;1.0827;1.085;1.0762;1.0787;0
17/02/2003;00:00;1.0787;1.0794;1.0675;1.072;0
18/02/2003;00:00;1.0711;1.0757;1.0676;1.0679;0
19/02/2003;00:00;1.0686;1.0766;1.0666;1.0746;0
20/02/2003;00:00;1.0746;1.0835;1.074;1.0817;0
21/02/2003;00:00;1.0825;1.0847;1.0752;1.0769;0
24/02/2003;00:00;1.0771;1.0807;1.0708;1.0795;0
25/02/2003;00:00;1.0795;1.0822;1.0744;1.0755;0
26/02/2003;00:00;1.0759;1.081;1.0731;1.078;0
27/02/2003;00:00;1.0781;1.0837;1.0737;1.0741;0
28/02/2003;00:00;1.0741;1.0807;1.0737;1.08;0
03/03/2003;00:00;1.0802;1.0901;1.077;1.089;0
04/03/2003;00:00;1.0892;1.0936;1.0876;1.0887;0
05/03/2003;00:00;1.0886;1.1003;1.0886;1.0956;0
06/03/2003;00:00;1.0958;1.1009;1.0926;1.097;0
07/03/2003;00:00;1.0967;1.1066;1.0967;1.1008;0
10/03/2003;00:00;1.1005;1.1073;1.0998;1.1055;0
11/03/2003;00:00;1.1056;1.1083;1.1006;1.1038;0
12/03/2003;00:00;1.1056;1.1057;1.0984;1.0995;0
13/03/2003;00:00;1.0995;1.0995;1.0779;1.0779;0
14/03/2003;00:00;1.0774;1.082;1.0694;1.0738;0
17/03/2003;00:00;1.074;1.0843;1.0584;1.0619;0
18/03/2003;00:00;1.0621;1.0653;1.0544;1.0634;0
19/03/2003;00:00;1.0629;1.0655;1.0549;1.0562;0
20/03/2003;00:00;1.0561;1.0671;1.0532;1.0609;0
21/03/2003;00:00;1.0611;1.0618;1.0504;1.0519;0
24/03/2003;00:00;1.0523;1.0674;1.0521;1.0637;0
25/03/2003;00:00;1.0637;1.0721;1.0633;1.0651;0
26/03/2003;00:00;1.0651;1.0702;1.0623;1.0687;0
27/03/2003;00:00;1.0691;1.0744;1.0663;1.0694;0
28/03/2003;00:00;1.0693;1.0803;1.067;1.0782;0
31/03/2003;00:00;1.0782;1.0932;1.0777;1.092;0
01/04/2003;00:00;1.0911;1.0929;1.0864;1.0909;0
02/04/2003;00:00;1.0918;1.0958;1.0752;1.077;0
03/04/2003;00:00;1.0764;1.0791;1.0688;1.0757;0
04/04/2003;00:00;1.0756;1.0767;1.0685;1.0734;0
07/04/2003;00:00;1.0729;1.0737;1.0561;1.0688;0
08/04/2003;00:00;1.0684;1.0727;1.0643;1.0713;0
09/04/2003;00:00;1.072;1.0782;1.0677;1.077;0
10/04/2003;00:00;1.0769;1.083;1.0761;1.0786;0
11/04/2003;00:00;1.0782;1.0815;1.0694;1.0754;0
14/04/2003;00:00;1.0754;1.0811;1.0719;1.0772;0
15/04/2003;00:00;1.0768;1.0821;1.072;1.08;0
16/04/2003;00:00;1.0798;1.0919;1.0785;1.0905;0
17/04/2003;00:00;1.0905;1.0975;1.0867;1.0883;0
18/04/2003;00:00;1.088;1.0897;1.087;1.0877;0
21/04/2003;00:00;1.0877;1.0906;1.0822;1.086;0
22/04/2003;00:00;1.0856;1.1002;1.0851;1.0973;0
23/04/2003;00:00;1.0968;1.0982;1.0923;1.0957;0
24/04/2003;00:00;1.0948;1.1048;1.0946;1.103;0
25/04/2003;00:00;1.1029;1.1049;1.0962;1.1034;0
28/04/2003;00:00;1.1034;1.1076;1.0977;1.0986;0
29/04/2003;00:00;1.0981;1.1085;1.0932;1.1071;0
30/04/2003;00:00;1.1072;1.1187;1.1065;1.1179;0
01/05/2003;00:00;1.1177;1.1285;1.1155;1.1235;0
02/05/2003;00:00;1.1232;1.127;1.119;1.1228;0
05/05/2003;00:00;1.1228;1.1303;1.1206;1.1287;0
06/05/2003;00:00;1.1292;1.1453;1.1277;1.1437;0
07/05/2003;00:00;1.1436;1.1441;1.1331;1.1352;0
08/05/2003;00:00;1.135;1.151;1.131;1.1477;0
09/05/2003;00:00;1.1475;1.1539;1.1437;1.1494;0
12/05/2003;00:00;1.1494;1.1626;1.1492;1.1562;0
13/05/2003;00:00;1.1564;1.1569;1.1465;1.1531;0
14/05/2003;00:00;1.1535;1.1539;1.1467;1.1478;0
15/05/2003;00:00;1.1469;1.1489;1.1373;1.1376;0
16/05/2003;00:00;1.138;1.1595;1.1373;1.1578;0
19/05/2003;00:00;1.1595;1.1738;1.1588;1.1644;0
20/05/2003;00:00;1.1644;1.1717;1.1604;1.1709;0
21/05/2003;00:00;1.1715;1.1746;1.1628;1.1637;0
22/05/2003;00:00;1.1636;1.1729;1.1622;1.1691;0
23/05/2003;00:00;1.1691;1.1843;1.1666;1.1839;0
26/05/2003;00:00;1.1839;1.1876;1.1802;1.1862;0
27/05/2003;00:00;1.1854;1.1932;1.1811;1.1811;0
28/05/2003;00:00;1.1809;1.1846;1.1709;1.1752;0
29/05/2003;00:00;1.1749;1.1915;1.1692;1.1896;0
30/05/2003;00:00;1.1904;1.1917;1.1742;1.1783;0
02/06/2003;00:00;1.1783;1.1783;1.1654;1.1758;0
03/06/2003;00:00;1.1765;1.178;1.1689;1.1731;0
04/06/2003;00:00;1.174;1.1749;1.1633;1.164;0
05/06/2003;00:00;1.1634;1.1888;1.1633;1.184;0
06/06/2003;00:00;1.1839;1.188;1.1686;1.1698;0
09/06/2003;00:00;1.1698;1.1788;1.1656;1.1716;0
10/06/2003;00:00;1.1713;1.1743;1.1669;1.1669;0
11/06/2003;00:00;1.1669;1.1783;1.1661;1.1751;0
12/06/2003;00:00;1.1751;1.1807;1.1706;1.1764;0
13/06/2003;00:00;1.1758;1.1879;1.1738;1.1872;0
16/06/2003;00:00;1.1867;1.193;1.182;1.1821;0
17/06/2003;00:00;1.1817;1.1867;1.177;1.1777;0
18/06/2003;00:00;1.178;1.1803;1.1664;1.1679;0
19/06/2003;00:00;1.1679;1.1741;1.1584;1.1718;0
20/06/2003;00:00;1.1718;1.1735;1.1554;1.1596;0
23/06/2003;00:00;1.1603;1.1611;1.151;1.1552;0
24/06/2003;00:00;1.1549;1.1582;1.1478;1.1512;0
25/06/2003;00:00;1.1512;1.1623;1.1495;1.1523;0
26/06/2003;00:00;1.1532;1.1544;1.1416;1.142;0
27/06/2003;00:00;1.1414;1.1469;1.1401;1.1431;0
30/06/2003;00:00;1.1431;1.1535;1.14;1.1526;0
01/07/2003;00:00;1.1523;1.161;1.1509;1.1564;0
02/07/2003;00:00;1.1566;1.1569;1.1507;1.153;0
03/07/2003;00:00;1.1526;1.1541;1.1434;1.1497;0
04/07/2003;00:00;1.1496;1.1497;1.1448;1.1491;0
07/07/2003;00:00;1.1492;1.1492;1.1311;1.1311;0
08/07/2003;00:00;1.1311;1.1353;1.126;1.1313;0
09/07/2003;00:00;1.1314;1.1367;1.1307;1.1349;0
10/07/2003;00:00;1.1348;1.1393;1.1312;1.138;0
11/07/2003;00:00;1.1377;1.1379;1.1276;1.1276;0
14/07/2003;00:00;1.1278;1.1309;1.1244;1.1281;0
15/07/2003;00:00;1.1279;1.1338;1.1156;1.1175;0
16/07/2003;00:00;1.1174;1.1233;1.1114;1.1218;0
17/07/2003;00:00;1.1216;1.125;1.1156;1.121;0
18/07/2003;00:00;1.1214;1.1306;1.1175;1.1267;0
21/07/2003;00:00;1.1261;1.1358;1.1244;1.1342;0
22/07/2003;00:00;1.1347;1.1374;1.1309;1.1328;0
23/07/2003;00:00;1.1327;1.1493;1.1319;1.1484;0
24/07/2003;00:00;1.148;1.1511;1.1425;1.147;0
25/07/2003;00:00;1.1469;1.1551;1.1447;1.151;0
28/07/2003;00:00;1.151;1.152;1.1455;1.1481;0
29/07/2003;00:00;1.1482;1.154;1.1433;1.1439;0
30/07/2003;00:00;1.1439;1.1453;1.1338;1.1354;0
31/07/2003;00:00;1.1352;1.1363;1.1225;1.1225;0
01/08/2003;00:00;1.1228;1.1283;1.1137;1.1277;0
04/08/2003;00:00;1.128;1.1376;1.1263;1.1352;0
05/08/2003;00:00;1.1355;1.1399;1.1307;1.139;0
06/08/2003;00:00;1.1384;1.1427;1.1329;1.1332;0
07/08/2003;00:00;1.1334;1.1417;1.132;1.1374;0
08/08/2003;00:00;1.1374;1.1382;1.1289;1.1318;0
11/08/2003;00:00;1.1304;1.138;1.1266;1.1356;0
12/08/2003;00:00;1.1357;1.1377;1.1274;1.1274;0
13/08/2003;00:00;1.1277;1.1332;1.1221;1.1316;0
14/08/2003;00:00;1.1315;1.1339;1.1228;1.1277;0
15/08/2003;00:00;1.127;1.1289;1.1243;1.126;0
18/08/2003;00:00;1.1261;1.1269;1.1126;1.1144;0
19/08/2003;00:00;1.1146;1.1153;1.1055;1.1138;0
20/08/2003;00:00;1.1138;1.1148;1.1083;1.1117;0
21/08/2003;00:00;1.1117;1.1122;1.0886;1.0923;0
22/08/2003;00:00;1.0924;1.0947;1.0837;1.0885;0
25/08/2003;00:00;1.0885;1.092;1.0849;1.0857;0
26/08/2003;00:00;1.0849;1.091;1.0789;1.0863;0
27/08/2003;00:00;1.086;1.0933;1.0833;1.0874;0
28/08/2003;00:00;1.0871;1.0914;1.0811;1.088;0
29/08/2003;00:00;1.0879;1.0998;1.0873;1.0981;0
01/09/2003;00:00;1.0981;1.1016;1.0954;1.0966;0
02/09/2003;00:00;1.0959;1.0965;1.08;1.0803;0
03/09/2003;00:00;1.0803;1.0873;1.0765;1.0841;0
04/09/2003;00:00;1.0836;1.095;1.0811;1.094;0
05/09/2003;00:00;1.0936;1.1114;1.0916;1.1111;0
08/09/2003;00:00;1.1105;1.1129;1.1049;1.1068;0
09/09/2003;00:00;1.1069;1.124;1.1055;1.1224;0
10/09/2003;00:00;1.1225;1.1238;1.1164;1.1203;0
11/09/2003;00:00;1.1204;1.1272;1.1155;1.1202;0
12/09/2003;00:00;1.1201;1.1324;1.1137;1.1289;0
15/09/2003;00:00;1.1289;1.131;1.1247;1.1281;0
16/09/2003;00:00;1.1282;1.1319;1.1156;1.1171;0
17/09/2003;00:00;1.1169;1.1301;1.114;1.1283;0
18/09/2003;00:00;1.1281;1.1344;1.1227;1.1245;0
19/09/2003;00:00;1.1245;1.1391;1.1239;1.1379;0
22/09/2003;00:00;1.1393;1.1505;1.1377;1.1465;0
23/09/2003;00:00;1.1458;1.1527;1.1433;1.1433;0
24/09/2003;00:00;1.1435;1.1505;1.143;1.1485;0
25/09/2003;00:00;1.1487;1.1535;1.146;1.1477;0
26/09/2003;00:00;1.1466;1.15;1.1441;1.1474;0
29/09/2003;00:00;1.1476;1.1605;1.1397;1.1594;0
30/09/2003;00:00;1.1614;1.1735;1.1575;1.166;0
01/10/2003;00:00;1.165;1.1736;1.1645;1.1728;0
02/10/2003;00:00;1.1728;1.1768;1.1664;1.1681;0
03/10/2003;00:00;1.1681;1.1722;1.1553;1.1576;0
06/10/2003;00:00;1.1576;1.1723;1.1533;1.1715;0
07/10/2003;00:00;1.1711;1.1812;1.1699;1.1768;0
08/10/2003;00:00;1.1769;1.1841;1.1768;1.1817;0
09/10/2003;00:00;1.1819;1.1862;1.1688;1.1742;0
10/10/2003;00:00;1.174;1.185;1.1702;1.1797;0
13/10/2003;00:00;1.1797;1.1816;1.1655;1.1712;0
14/10/2003;00:00;1.1708;1.1765;1.1584;1.1735;0
15/10/2003;00:00;1.1727;1.1746;1.159;1.1614;0
16/10/2003;00:00;1.1614;1.1696;1.1571;1.1597;0
17/10/2003;00:00;1.1594;1.1684;1.1546;1.1677;0
20/10/2003;00:00;1.1676;1.1728;1.1605;1.1622;0
21/10/2003;00:00;1.1624;1.1701;1.1619;1.167;0
22/10/2003;00:00;1.1666;1.1827;1.1653;1.1796;0
23/10/2003;00:00;1.1804;1.1845;1.1757;1.1797;0
24/10/2003;00:00;1.1792;1.1857;1.1764;1.1783;0
27/10/2003;00:00;1.1778;1.1788;1.1722;1.1744;0
28/10/2003;00:00;1.1734;1.1743;1.166;1.1665;0
29/10/2003;00:00;1.1673;1.172;1.1659;1.1659;0
30/10/2003;00:00;1.1662;1.1756;1.1622;1.1627;0
31/10/2003;00:00;1.1624;1.1659;1.1566;1.1592;0
03/11/2003;00:00;1.1581;1.1621;1.143;1.146;0
04/11/2003;00:00;1.1461;1.1513;1.143;1.1494;0
05/11/2003;00:00;1.149;1.1498;1.1415;1.1432;0
06/11/2003;00:00;1.1434;1.1465;1.139;1.141;0
07/11/2003;00:00;1.1415;1.1543;1.1379;1.1522;0
10/11/2003;00:00;1.152;1.1536;1.1469;1.1472;0
11/11/2003;00:00;1.148;1.1531;1.1447;1.1511;0
12/11/2003;00:00;1.1519;1.166;1.1507;1.163;0
13/11/2003;00:00;1.163;1.174;1.163;1.1726;0
14/11/2003;00:00;1.1732;1.1803;1.1725;1.1776;0
17/11/2003;00:00;1.1773;1.1849;1.1726;1.1748;0
18/11/2003;00:00;1.1745;1.1975;1.1737;1.1969;0
19/11/2003;00:00;1.1971;1.1979;1.1876;1.1877;0
20/11/2003;00:00;1.1872;1.1966;1.1872;1.1905;0
21/11/2003;00:00;1.1908;1.194;1.1859;1.1914;0
24/11/2003;00:00;1.1912;1.1924;1.176;1.1766;0
25/11/2003;00:00;1.1766;1.182;1.1754;1.1785;0
26/11/2003;00:00;1.1789;1.1948;1.1774;1.1934;0
27/11/2003;00:00;1.1937;1.1942;1.1887;1.1907;0
